Bus,V_pu,Angle_deg,P_pu,Q_pu,Iinj_pu
267,1.43311188091178,-946.693714280503,-0.366627303264453,0.754899238333511,0.585592065283319
268,1.37921995034621,-953.110685235766,-0.610300544500836,0.978074704817404,0.835881645803756
269,1.30337708860292,-959.561686285837,-0.656596705317444,0.714972866105153,0.744776157265602
270,1.23193624789828,-964.007135087279,-0.692913648573143,0.528460544046457,0.707370632715897
271,1.12434184842469,-968.680264068328,-0.545039378019472,0.311325344759699,0.558270901823755
272,1.06519765316714,-970.07328896503,-0.236634713227492,0.160975976185062,0.268680581853837
273,1.01455550010219,-970.882935162044,-0.187710916512496,0.142331580975777,0.232191278440213
274,0.994984282876924,-971.385440912419,-0.0193538418772835,0.0103613581120509,0.0220635444302379
275,0.975830998079664,-971.856498362665,-0.0162037407139654,0.00959620315716592,0.0192985353042002
276,0.967356662475821,-972.04209719998,-0.00313347477177165,0.000973727133944142,0.0033920080228843
277,0.960223333191157,-972.204184709645,-0.000252320897811592,0.00199614527962653,0.00209537636483688
278,0.956605000632945,-972.241232407358,-0.00338796827670716,-0.000165909564220705,0.00354590259947388
279,0.954981053303264,-972.217218684646,-0.0007871092639394,-0.000372007961632611,0.00091163303853814
280,0.952480833944642,-972.196004578389,-0.00295325769759868,-0.000108885154134198,0.00310270210333308
281,0.950626317922705,-972.020288618,-0.191847820029832,0.104856853056622,0.229988750483191
282,0.897816066032675,-972.687000808113,-0.141627122720229,0.0944322367042721,0.189596150283952
283,0.921347539646014,-971.679959517008,-0.0354515912269489,0.0430420613100009,0.0605225497884679
284,0.945302552919124,-970.342512944496,-0.0300687991812045,0.0355700257743147,0.0492714025517464
285,0.963461073173615,-969.270555662136,-0.0221066247585713,0.0259763506913485,0.0354033292582185
286,0.976434079861283,-968.575984089818,-0.0111639420207384,0.0269569713439462,0.0298814332628624
287,0.98693136002556,-967.926466573243,-0.0181117202705196,0.0268517231420903,0.0328179183775473
288,1,-967.042082325442,-0.0206129159675159,-1.35239236850086,1.35254944851715
289,1.03797167684021,-966.724699189302,-0.082930210871197,0.019896092670015,0.0821636043427399
290,1.10187401819997,-965.830481629646,-1.1828760289617,1.22872336226701,1.54787787738367
291,1.25478262643695,-957.45411378824,-1.63394052817498,1.97107466743858,2.04039588428448
292,1.36222782675475,-946.991258619885,-1.12729607673274,2.41370599832754,1.95560307833137
293,1.41403022481345,-936.628757872083,-0.279712972909602,2.16251067171852,1.54206432768706
294,1.42635880437772,-931.946816782153,-0.0315867648087559,0.933473813722841,0.654819861857637
295,1.42697745021959,-926.449277830297,0.382222399280628,1.39197821429437,1.01157993282179
296,1.39942216011448,-917.733725590758,0.717052658103546,2.24894558535419,1.68676165248005
297,1.36798198147812,-911.44073637333,1.05314660205115,1.25062244497024,1.19517983925008
298,1.30571769035238,-904.200567132329,3.43222331666217,1.40137283425355,2.83927414718771
299,1.4036316835576,-906.373486310316,0.531071306096656,-0.0455392906567833,0.379743653699267
300,1.46743412785573,-908.341926941633,-0.05055752479584,2.45783936478872,1.67527744169077
301,1.49742177252086,-918.864380440971,0.637991172384178,2.55457567422354,1.7583810678012
302,1.48348579719273,-919.182934283257,-0.0072709865449703,0.023091531308654,0.0163191413627963
303,1.46222318646095,-919.692153672756,0.672117009126585,1.33498403436348,1.02216380003996
304,1.39604361937229,-912.892469014633,0.756646667031947,0.661412352641779,0.719875680127736
305,1.33162743915498,-907.979520598216,0.442834843348967,0.554788023891012,0.533072391018328
306,1.29570944902521,-905.360950612567,0.585999417143723,0.245705772450762,0.490408052747953
307,1.21362695078868,-900.816407134102,0.560503052843054,0.385000067448656,0.560297139466788
308,1.14647670797625,-897.542322719992,0.434456882248979,0.232781968471094,0.42991686369675
309,1.08751815610497,-894.999894206353,0.454743165754885,0.199197207193569,0.45650578608398
